Shared_c4_0	0.6576188257773746	-0.18708591009557923	-0.5935153788500303	-0.01990039825505449	-0.3531644071289635	-0.21040322235271655	-0.25025959669750414
Shared_c2_0	1.153695843140433	-0.5365550717169256	-0.3965990258916917	-0.07705780124695699	-0.4123585538842667	-0.27150394492616686	-0.4080884560284552
Shared_c1_0	0.10404446770820874	-0.043024708311902464	-0.0021842806445081845	-0.007124962705629893	-4.09559597673956E-4	0.011167391273151228	-0.0035666335449631627
Shared_c9_0	-0.002311687521573325	-0.0033093849608321806	-0.006372030493689633	-0.0032022764063768974	-0.04213925262923168	0.0012906111344023554	-5.209786690624324E-4
Shared_c0_0	0.21725266717663555	-0.11961355447419128	-0.07371622221044874	0.04979441662259652	-0.11114683033108608	-0.14463794746678055	-0.04693821385847285
Shared_c8_0	2.276577704430326	-0.9554423064330322	-0.5333119392131728	0.24003893404590051	-0.996760013905588	-0.5778106856747897	-0.9198456936267166
Shared_c6_0	0.26842396985562766	-0.03526764677569762	0.0039012162771970976	-0.018764044617332026	-0.14897946939565912	-0.10635379921066139	-0.07603039404109954
Shared_c5_0	0.1505907261854718	-0.041089060007890275	-0.051203703329118624	0.0345327237740135	-0.09366086643588481	-0.11220322113194249	-0.03960830664175445
GM12878_c2_0	-0.2805173514695619	0.6976991441417865	-0.17514642492832122	-0.44286501755207264	-0.16724989897601117	-0.3261490225707583	-0.23620902209774444
GM12878_c1_0	5.24722034048929E-4	0.06543658114943215	-0.17055567465981777	-0.13276344622627226	-0.17508419855192053	-0.19098202815258858	-0.13245878835184946
GM12878_c9_0	0.11727448238228622	0.31797593591256834	-0.13334984267751726	0.02846422663097929	-0.21510425616502227	-0.4032501107583942	-0.1449730503285372
GM12878_c0_0	-0.3285090491149769	0.35904104362116995	-0.02201984667047068	-0.256818485390119	-0.23700086226587694	-0.4901310809668369	-4.066008287778866E-4
GM12878_c0_1	-0.02756547094693585	0.17907418723868385	-0.022624619411054408	-0.29401294007740864	-0.05026191728247652	-0.1726365489218881	-0.08944077709362673
GM12878_c8_0	-0.011753852461639356	0.1325082639352285	0.0599352632426926	-0.03753818853892735	-0.04885334175994826	-0.04320273616777547	-0.06630351761101759
GM12878_c7_0	-0.09024523645063896	0.103548551495839	0.0010257678297697307	-0.1353064018576078	-0.025997936295972697	0.0017013792138898271	-0.047995796189687016
GM12878_c6_0	-0.04094107544682357	0.481675396577409	-0.06929925715152242	-0.02302162828984431	-0.18203486607184508	-0.42542832824623233	-0.1807188249890512
GM12878_c5_0	-0.13365048673074362	0.10193529999145588	-0.032915943609467396	-0.0027506229596613333	-0.02093386117246967	-0.04864212135895548	-0.05143489710331478
GM12878_c4_0	0.015757214825681088	0.3008078171677939	-0.08636881199610401	-0.08423681292248851	-0.07245322418565711	-0.12736635549568381	-0.08688469260905918
GM12878_c3_0	-0.015668245022039468	0.6110596717081939	-0.08391622252031253	-0.10752571847691017	-0.17683779126026722	-0.41987032299444266	-0.16144411547941206
GM12878_c3_2	0.007158512941288343	0.4630135145188966	-0.11547585178932943	-0.17832641995861084	-0.2527275995884167	-0.27826483735252194	-0.25982790936923505
K562_c3_0	-0.2772336921495086	-0.24190420395917311	0.5624794297602072	-0.3567337110233427	-0.01086412860700054	-0.01318962016533055	-0.18212273085870934
K562_c4_0	-0.2451873625864321	-0.07381938138015735	0.5187411040831077	-0.37845729340659906	-0.01156279070910432	-0.02963954218164233	-0.10976216853142948
K562_c5_0	-0.030320628926596475	-0.2193638097422133	0.6002127176901424	-0.4407223064349074	-0.02981281226312687	-0.22425504793391585	-0.11259767438230409
K562_c6_0	-0.2667802120388386	-0.15681617835492	0.8204410383776288	-0.32731360856646086	0.03891913252884919	0.02867197636661441	-0.0977582090078961
K562_c7_0	-0.16417651970122057	-0.04844674721961069	0.14541127118788216	-0.10406411948664811	-0.0573958895047263	-0.028480545610796527	-0.016139504113533987
K562_c0_0	0.03103429009782182	-0.010122828442723057	0.17314961999717077	-0.28329007816076734	-0.043731609745209316	0.12213878415312865	-0.03285325310321779
K562_c8_0	-0.26857978904630386	-0.07028638013192627	0.5636924600039526	-0.31998317631461365	0.046076432825155236	-0.022265402933704926	-0.09175453016383428
K562_c1_0	-0.29999303958759704	-0.16279772042003252	0.902567792861923	-0.5654018079418063	0.03894417485881118	-0.03453085692824365	-0.16720429410577212
K562_c2_0	-0.0999308098935456	-0.09785680683721684	0.0648585378794218	-0.20035827100979056	-0.0021368629380888104	-0.05928421766070686	-0.031118671085416567
H1hESC_c2_0	0.07233253454796458	-0.034200040113265454	-0.195045550068519	0.23657846357577272	-0.5116066231173432	-0.11124332073896462	-0.12767421757500397
H1hESC_c3_0	0.05935074344170901	-0.28282566043570256	-0.10758397087636315	0.28195931640393096	0.1723612950849965	-0.052919126583542156	-0.07061033474885757
H1hESC_c0_0	0.7259905492638066	-0.39703382169080964	-0.22061326132361048	0.1443543653159282	-0.32088380234980673	-0.18111874255843344	-0.19600593167953517
H1hESC_c1_0	-0.03953047812226391	-0.1816669110506359	-0.07465146236260962	0.3709385563490061	-0.3150645029898871	-0.050287489449928134	-0.061374389862683634
H1hESC_c9_0	0.21168917622443661	-0.11915446778769462	-0.12622968973070753	0.2794107552495725	-0.2267557267343892	-0.012726515975125528	-0.05040664424999413
H1hESC_c6_0	0.2062211075018171	-0.212723649358836	-0.2048254246167697	0.32391263657000946	-0.44661431909574645	-0.08279791732691023	-0.20503532731564045
H1hESC_c7_0	0.3006003207290062	-0.1405227087935978	-0.11226626505839345	0.05524085329042569	-0.18185205463942808	-0.3914368698720222	-0.14163327215295812
H1hESC_c4_0	0.09157270912919668	-0.061535107772342654	-0.008300358138185276	0.10735589462347572	-0.20865433549954882	-0.08922909390168936	-0.10022495444447237
H1hESC_c5_0	0.039975222472632764	-0.02001807998458663	-0.2598628242067137	0.1808877014145824	-0.12170189574879553	-0.12450024012898987	-0.42628490806398744
Hela_c1_0	-0.21954261699798083	-0.45787310165375744	-0.26160476096664487	-0.9024258254711157	0.7406220889073043	-0.6246650754392971	0.02291669215808964
Hela_c9_0	0.11719425808757108	-0.4791090916611323	-0.07087674421259367	0.30216536201144606	0.16655780795824934	-0.057454972184205706	0.025890526211739956
Hela_c0_0	0.004640132666410557	-0.1619086093722744	-0.36307527003781576	-0.09396400064713867	0.12290260272307628	-0.033719466329231826	-0.1137874427733494
Hela_c8_0	-0.22517613345889564	-0.07869835023070247	-0.1206087832029322	-0.4164923209664719	0.29878648965019977	-0.16507307248173178	-0.3031670059472849
Hela_c7_0	-0.2727934654523042	0.01813084448288088	-0.05881019866245346	-0.3580698740535162	0.3162067042512909	-0.22554618636886137	0.0403159070733619
Hela_c6_0	-0.11089670410326069	-0.223374792393038	-0.10602845131226878	-0.3511345071343508	0.35736563766414564	-0.2807692049632227	-0.021229284064758238
Hela_c5_0	-0.2256433816150466	-0.2064969991237706	-0.12379580071475542	-0.3229958774877355	0.360575167172712	-0.41480334693249754	0.040663364453935716
Hela_c4_0	-0.18304862934717953	-0.030669839726656687	-0.062419169980299775	-0.5262081133333	0.1890934597265453	-0.235583381647276	0.02922295464087711
Hela_c3_0	-0.04442203425085335	-0.19350996389072606	0.014981807169363013	-0.46550831328161896	0.07494851884056591	0.020931640263357188	0.015081766927565278
